HASH_IMSI,MCC,MNC,Timestamp,Longitude,Latitude,Ec/No,RSCP,Static/Mobile,Indoor/Outdoor,HASH_IMEI,IMEI_TAC,RncId,CellId,LAC,DL UARFCN
40b307ccc43c6481bcd0d39b2ae7fcbfac7dad7b20c1cd655ce3115616610ce1,213,3,20160824220046,1.58759693,42.5374903,-7.25,-102.5,0,0,,,300,9250,23,2988
40b307ccc43c6481bcd0d39b2ae7fcbfac7dad7b20c1cd655ce3115616610ce1,213,3,20160824220048,1.58759693,42.5374903,-7.25,-102.5,0,0,,,300,9250,23,2988
47caa0ff8b615aee18caddf60ed7ad0c014ef8655dd224caa1df50c0d1be3621,222,10,20160824220105,1.51967468,42.5080521,-5.75,-89.5,0,0,,,300,1170,21,10565
47caa0ff8b615aee18caddf60ed7ad0c014ef8655dd224caa1df50c0d1be3621,222,10,20160824220107,1.51967468,42.5080521,-5.75,-89.5,0,0,,,300,1170,21,10565
5a4ec35449f1687a30f774c0534cffcbd82925ad80ff5efa57b3b74e02c5ba47,213,3,20160824220015,1.52149084,42.5074173,-4.75,-81.5,0,0,,,300,51,21,10565
cff4778fd619094f8c830d3ed2152fa713e97e43656c8bb7169f997f1950c8dc,244,91,20160824220036,1.52818571,42.5075945,-6.75,-94.5,0,0,,,300,1172,21,10565
cff4778fd619094f8c830d3ed2152fa713e97e43656c8bb7169f997f1950c8dc,244,91,20160824220038,1.52818571,42.5075945,-6.75,-94.5,0,0,,,300,1172,21,10565
4afa83a04893ee2aa6c8e90671ebac5acf3b655c83fd5b8e3594672d3d9aaf02,208,10,20160824220036,1.73178018,42.5423286,-2.75,-80.5,0,0,,,300,1090,23,10565
5722abff880137b59882ed9cafef637480506c15edea767d641b4597052bba41,213,3,20160824220101,1.5848831,42.5366946,-5.75,-80.5,0,0,,,300,241,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220042,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220044,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220046,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220048,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220050,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220052,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220054,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220056,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220058,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220100,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220102,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220104,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220106,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220108,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220110,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220112,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220114,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220116,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220118,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220120,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220122,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220124,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220126,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
dc886ceff74b9b79909bd87f5c05850bd7aed18fe3bbff37e0e039829fedbf26,213,3,20160824220128,1.52314828,42.5090767,-4.94999981,-79.6999969,1,1,559bc24b702321edf9598071dee5f1dbb32d55e7f2454d8f046d07ab5b28cab8,35930705,300,52,21,10565
e505299c4b73d9fc5fae51ef4e684b8091481d2448c61ec51081ab3564855774,213,3,20160824220049,1.50125645,42.4952382,-4.75,-85.5,0,0,,,300,1140,21,10565
e505299c4b73d9fc5fae51ef4e684b8091481d2448c61ec51081ab3564855774,213,3,20160824220051,1.50040744,42.4951235,-4.75,-85.5,0,0,,,300,1140,21,10565
44967900270a6a6b3c663484cf68fca78dab4eae1a7a2b0af80f4ea26e7b69c8,272,1,20160824220056,1.53503443,42.5090572,-7.25,-99.5,0,0,,,300,45,21,10590
44967900270a6a6b3c663484cf68fca78dab4eae1a7a2b0af80f4ea26e7b69c8,272,1,20160824220058,1.53525754,42.5087186,-8.25,-97.5,0,0,,,300,436,21,10590
44967900270a6a6b3c663484cf68fca78dab4eae1a7a2b0af80f4ea26e7b69c8,272,1,20160824220100,1.53525754,42.5087186,-8.25,-97.5,0,0,,,300,436,21,10590
0b73c9c98374429e374b4716e611dcf29406efa7fd82def3608a749ad4133d72,214,7,20160824220124,1.54565091,42.5107545,-13.25,-80.5,0,0,,,300,9280,21,2988
0b73c9c98374429e374b4716e611dcf29406efa7fd82def3608a749ad4133d72,214,7,20160824220126,1.54565091,42.5107545,-13.25,-80.5,0,0,,,300,9280,21,2988
2ce0d295bc6402527559ccd00ff1ac456d6c281e42c6977d286bfe05df2a3daf,213,3,20160824220106,1.51150735,42.5468542,-5.25,-93.5,0,0,,,300,105,22,10590
2ce0d295bc6402527559ccd00ff1ac456d6c281e42c6977d286bfe05df2a3daf,213,3,20160824220108,1.51150735,42.5468542,-5.25,-93.5,0,0,,,300,105,22,10590
0b73c9c98374429e374b4716e611dcf29406efa7fd82def3608a749ad4133d72,214,7,20160824220110,1.54565091,42.5107545,-7.75,-78.5,0,0,,,300,9288,21,2988
0b73c9c98374429e374b4716e611dcf29406efa7fd82def3608a749ad4133d72,214,7,20160824220112,1.54565091,42.5107545,-7.75,-78.5,0,0,,,300,9288,21,2988
6696c72359edf7ca7b568efb1518e2673a7e0af57f8235aff24058d0711c8ab7,213,3,20160824220113,1.51880786,42.5015526,-9.25,-70.5,0,0,,,300,36,21,10590
ca6b47b76e8deb78d828f50a58205efc4264179839d4d08ef988fd9737bb099b,214,1,20160824220113,1.58000865,42.5347446,-7.25,-67.5,0,0,,,300,65,23,10590
941e2fea52a555658c14560b09783c8169322b46de0783d64c85dd8e0aac36c7,213,3,20160824220019,1.51658644,42.5040453,-8.25,-83.5,0,0,,,300,441,21,10565
31ab737edc6522c77fdf99940efe14de76eed265a11adb07ed865573515a273d,213,3,20160824220121,1.51554753,42.5052763,-9.75,-84.5,0,0,9a1fc61443595523d6effb070da0ca0ca845a4ee84f3c65c387b5032f5da962e,35326407,300,36,21,10590
a79b90e94c5811ee8b71c119b7c63ecb3b2a25c772e0738d28cdad1c4611760b,213,3,20160824220029,1.54967736,42.5060622,-12.75,-113.5,0,0,027a43611ae484da1ec32dd16d8a5ac7a8ca6aeeb71c07167c108b55383aae1e,35359607,300,9288,21,2988
1072e8797a0c7eeef377abfdc5bdd93da2072383fbccfc10bf0d5f939e992edd,213,3,20160824220003,1.57827849,42.5363259,-6.25,-71.5,0,0,,,300,60,23,10565
1072e8797a0c7eeef377abfdc5bdd93da2072383fbccfc10bf0d5f939e992edd,213,3,20160824220005,1.57827849,42.5363259,-6.25,-71.5,0,0,,,300,60,23,10565
1072e8797a0c7eeef377abfdc5bdd93da2072383fbccfc10bf0d5f939e992edd,213,3,20160824220015,1.57855498,42.5360801,-5.75,-58.5,0,0,,,300,67,23,10590
1072e8797a0c7eeef377abfdc5bdd93da2072383fbccfc10bf0d5f939e992edd,213,3,20160824220017,1.58008249,42.5347004,-4.75,-65.5,0,0,,,300,67,23,10590
1072e8797a0c7eeef377abfdc5bdd93da2072383fbccfc10bf0d5f939e992edd,213,3,20160824220019,1.58007738,42.5347015,-7.25,-64.5,0,0,,,300,65,23,10590
1072e8797a0c7eeef377abfdc5bdd93da2072383fbccfc10bf0d5f939e992edd,213,3,20160824220021,1.58007527,42.5347028,-6.25,-63.5,0,0,,,300,65,23,10590
1072e8797a0c7eeef377abfdc5bdd93da2072383fbccfc10bf0d5f939e992edd,213,3,20160824220023,1.58008415,42.5347084,-6.25,-63.5,0,0,,,300,65,23,10590
9e67376f42433a5e94a784dfdd023c7a03c7c3a0d3b4720ac4e93c0225c5871f,213,3,20160824220056,1.54869074,42.507134,-12.75,-108.5,0,0,e50c4a607b60ad141053151cf0938d6d69f33c933f65a335ff68e348a3bc0f21,1343100,300,9051,21,2988
6a9ff52caf03738dfd58ed101338184912799002c856c73d2be6a805ba85c1cc,213,3,20160824220023,1.50754133,42.497689,-7.75,-84.5,0,0,,,300,1140,21,10565
6a9ff52caf03738dfd58ed101338184912799002c856c73d2be6a805ba85c1cc,213,3,20160824220025,1.50754133,42.497689,-8.25,-84.5,0,0,,,300,1140,21,10565
6a9ff52caf03738dfd58ed101338184912799002c856c73d2be6a805ba85c1cc,213,3,20160824220027,1.50754133,42.497689,-9.75,-88.5,0,0,,,300,1140,21,10565
6a9ff52caf03738dfd58ed101338184912799002c856c73d2be6a805ba85c1cc,213,3,20160824220029,1.50754133,42.497689,-8.25,-82.5,0,0,,,300,1170,21,10565
6a9ff52caf03738dfd58ed101338184912799002c856c73d2be6a805ba85c1cc,213,3,20160824220031,1.50774819,42.497781,-8.25,-82.5,0,0,,,300,1170,21,10565
00e874b1172fbb31f8761b1c3dc74f2a19f441f993126328ce67077d74b462fb,213,3,20160824220031,1.53710366,42.5555126,-3.25,-94.5,0,0,,,300,116,22,10590
00e874b1172fbb31f8761b1c3dc74f2a19f441f993126328ce67077d74b462fb,213,3,20160824220033,1.53710366,42.5555126,-3.25,-94.5,0,0,,,300,116,22,10590
d9a4f245283128d355ef1855b54b1e8a01a347f472070bfe3e0f127d7925f180,213,3,20160824220023,1.51123936,42.5445631,-7.25,-99.5,0,0,,,300,100,22,10565
e4fe7aa0029159ff4ba5fb521cb2759ea97233292aed65701ddbedb7a0abfac8,213,3,20160824220057,1.53959525,42.5082891,-6.75,-88.5,0,0,ee9021d93725ac169530c83fb847e3f8a215c6eb0fd9232638e6c5d3567c15f6,35952306,300,9090,21,2988
ed778918b5a56cd0ece81ec34424217709b20e86388df6ad6da4a819e5450930,213,3,20160824220053,1.52757746,42.5067664,-5.75,-93.5,0,0,,,300,431,21,10565
ed778918b5a56cd0ece81ec34424217709b20e86388df6ad6da4a819e5450930,213,3,20160824220055,1.52756403,42.5067739,-5.75,-93.5,0,0,,,300,431,21,10565
6b0182f7f94e87a2e7e301f76c03becf670e5eb8f0ca459f3be98e345726196a,213,3,20160824220123,1.5394595,42.5098482,-8.25,-85.5,0,0,,,300,505,21,10590
6b0182f7f94e87a2e7e301f76c03becf670e5eb8f0ca459f3be98e345726196a,213,3,20160824220125,1.5394518,42.5098772,-8.25,-85.5,0,0,,,300,505,21,10590
2eb34595647b29de5085996dee19c901e483dc15bfe6a3d7b15f5b26f25332a5,213,3,20160824220035,1.52819912,42.506541,-5.75,-99.5,0,0,,,300,431,21,10565
7e303d60aba62e3b5eb1f24a498c277f63eeaca5c565b4563e583d19cf9ab4dd,213,3,20160824220021,1.57712508,42.5293699,-8.25,-96.5,0,0,,,300,9250,23,2988
7e303d60aba62e3b5eb1f24a498c277f63eeaca5c565b4563e583d19cf9ab4dd,213,3,20160824220023,1.57712508,42.5293699,-8.25,-96.5,0,0,,,300,9250,23,2988
ace1d0c887873ea34211e74824e272f7dbabcd2d546ffcbcdee22f5db53c5ede,262,7,20160824220059,1.66963613,42.576421,-7.25,-94.5,0,0,7141b70bea5c68fc7dabc887aa390772536a2dd63d53d66257f57766902e0e06,1243000,300,130,23,10565
ce608aa2e025203bca14e8aac0905597b871af1810d5fe46364b4a0ca3cf71b5,213,3,20160824220121,1.57914874,42.536712,-7.25,-94.5,0,0,,,300,62,23,10565
476b4462db8a12c60af3156b9f0ee795c18a22923e048be4f688f14f68c837eb,213,3,20160824220029,1.51714451,42.544693,-4.25,-62.5,0,0,,,300,100,22,10565
476b4462db8a12c60af3156b9f0ee795c18a22923e048be4f688f14f68c837eb,213,3,20160824220031,1.51714783,42.5446909,-4.25,-59.5,0,0,,,300,101,22,10565
476b4462db8a12c60af3156b9f0ee795c18a22923e048be4f688f14f68c837eb,213,3,20160824220033,1.51714783,42.5446909,-4.25,-59.5,0,0,,,300,101,22,10565
92d2e32b0306b9928428214975351f9dca2587a9bd7e6d583d9d832d3d66c4d2,214,7,20160824220114,1.6658504,42.5785036,-8.25,-101.5,0,0,,,300,132,23,10565
0b73c9c98374429e374b4716e611dcf29406efa7fd82def3608a749ad4133d72,214,7,20160824220121,1.54565091,42.5107545,-13.25,-80.5,0,0,,,300,9280,21,2988
0b73c9c98374429e374b4716e611dcf29406efa7fd82def3608a749ad4133d72,214,7,20160824220123,1.54565091,42.5107545,-13.25,-80.5,0,0,,,300,9280,21,2988
628c8352c95e17fc6b1acf6267bf06033ce8414a882e45eef417136c44547cf1,213,3,20160824220043,1.52237333,42.5082671,-5.25,-73.5,0,0,,,300,52,21,10565
628c8352c95e17fc6b1acf6267bf06033ce8414a882e45eef417136c44547cf1,213,3,20160824220045,1.52291561,42.5081106,-6.75,-80.5,0,0,,,300,52,21,10565
628c8352c95e17fc6b1acf6267bf06033ce8414a882e45eef417136c44547cf1,213,3,20160824220047,1.52281986,42.5081924,-6.75,-80.5,0,0,,,300,52,21,10565
e629730675062379a7f8431fca1240bbe0bfaa3f009b4859ac8105040eb2770b,213,3,20160824220026,1.58417045,42.5365274,-5.25,-78.5,0,0,62a90ea8e959ec42fc14b678de0a0d4a2d5ffd4f6f4f8021d67026fe1a55a141,35543007,300,65,23,10590
49361954a7976f41990a97c1ba7f90ae2d62c225de38527ca37ab380293163eb,214,3,20160824220052,1.51946553,42.5066956,-6.25,-92.5,0,0,,,300,56,21,10590
49361954a7976f41990a97c1ba7f90ae2d62c225de38527ca37ab380293163eb,214,3,20160824220054,1.51970391,42.5068828,-6.25,-92.5,0,0,,,300,56,21,10590
49361954a7976f41990a97c1ba7f90ae2d62c225de38527ca37ab380293163eb,214,3,20160824220058,1.51984579,42.5068756,-5.25,-91.5,0,0,,,300,56,21,10590
49361954a7976f41990a97c1ba7f90ae2d62c225de38527ca37ab380293163eb,214,3,20160824220100,1.52004349,42.5068168,-5.25,-91.5,0,0,,,300,56,21,10590
90dd56db202f1c7ee1575c1076d51774e06107b179ae742eaa3d1ec81f3062b6,213,3,20160824220108,1.53382313,42.5081944,-8.25,-80.5,0,0,3fb7c2ef9f1645d1015f09def9bbd46c33801113152f1254cede31c4a0ff8a4c,1353400,300,435,21,10590
90dd56db202f1c7ee1575c1076d51774e06107b179ae742eaa3d1ec81f3062b6,213,3,20160824220110,1.53388299,42.5081981,-8.25,-80.5,0,0,3fb7c2ef9f1645d1015f09def9bbd46c33801113152f1254cede31c4a0ff8a4c,1353400,300,435,21,10590
a43676764bc13a250e8c20b01b5954d08ade73f9ab1a9d51a54ffef437242a13,213,3,20160824220128,1.65431885,42.5812564,-5.75,-93.5,0,0,3b9b5ea6278799878615ec872350541a11e70cc4a3a392bc473eac653a0a4c9e,1343100,300,330,23,10565
130c1c87dbeb32d512c69dd7a0d72452975a49b2f9fdfaf8c5f1202e86808c49,213,3,20160824220002,1.53360049,42.5105431,-8.25,-86.5,0,0,,,300,506,21,10590
130c1c87dbeb32d512c69dd7a0d72452975a49b2f9fdfaf8c5f1202e86808c49,213,3,20160824220004,1.5336067,42.5101628,-7.25,-82.5,0,0,,,300,506,21,10590
130c1c87dbeb32d512c69dd7a0d72452975a49b2f9fdfaf8c5f1202e86808c49,213,3,20160824220006,1.53370647,42.5101929,-8.75,-75.5,0,0,,,300,506,21,10590
130c1c87dbeb32d512c69dd7a0d72452975a49b2f9fdfaf8c5f1202e86808c49,213,3,20160824220008,1.53387613,42.5103004,-8.75,-75.5,0,0,,,300,506,21,10590
c691906e280da098ac418ed7c8c686718290529a11a5c31ff757e7e9002c8535,214,5,20160824220057,1.52156915,42.5263294,-7.75,-106.5,0,0,ea5dd5881ce4d730506dfb36bb8192085f28ee689706d351dc59011592843ae4,35173706,300,152,22,10565
52ae49ece1a92e2078a136abfc22a03442f6386d9d054cd06356dff0949fbde2,213,3,20160824220002,1.50227789,42.4962102,-5.75,-77.5,0,0,,,300,1140,21,10565
52ae49ece1a92e2078a136abfc22a03442f6386d9d054cd06356dff0949fbde2,213,3,20160824220004,1.50230058,42.4962448,-5.75,-77.5,0,0,,,300,1140,21,10565
d32dbc25770038b7147b2da9162d3c8874379f01ee167e0bf9932f450907768c,213,3,20160824220106,1.5348982,42.5058959,-8.25,-100.5,0,0,,,300,507,21,10590
914e9dc85709f13645c50ebdce0754e9ca1d45815100aba62c78d4d5b9e03a26,213,3,20160824220106,1.53522427,42.5077757,-2.75,-93.5,0,0,,,300,96,21,10590
194847f579bf1a4f376af0fcb60e7537948c363036f91f5c2d1f90d2e31f4853,213,3,20160824220032,1.53279202,42.5096493,-3.75,-56.5,0,0,c26e8415ba7bbe869bf1a4671136ce3809a9ddcd264b8a9c97f1c98990bbe3ba,35569507,300,9430,21,2988
194847f579bf1a4f376af0fcb60e7537948c363036f91f5c2d1f90d2e31f4853,213,3,20160824220034,1.53279641,42.5096561,-4.25,-55.5,0,0,c26e8415ba7bbe869bf1a4671136ce3809a9ddcd264b8a9c97f1c98990bbe3ba,35569507,300,9430,21,2988
194847f579bf1a4f376af0fcb60e7537948c363036f91f5c2d1f90d2e31f4853,213,3,20160824220036,1.5327405,42.5097555,-4.25,-55.5,0,0,c26e8415ba7bbe869bf1a4671136ce3809a9ddcd264b8a9c97f1c98990bbe3ba,35569507,300,9430,21,2988
fc2356638791bed7a62e18fa1d0d08a83b152b45e16cf8f7cf691008da8791f2,213,3,20160824220001,1.53306048,42.5088794,-7.75,-91.5,0,0,,,300,501,21,10565
fc2356638791bed7a62e18fa1d0d08a83b152b45e16cf8f7cf691008da8791f2,213,3,20160824220003,1.53306048,42.5088794,-7.75,-91.5,0,0,,,300,501,21,10565
2c676ac2b74a0ce1a535cffe68920f056dda92166120b378f514c424eef2fc33,213,3,20160824220118,1.52056606,42.5095486,-5.25,-85.5,0,0,54a63ebc3642beaa0c25252c0f9a194fcc555b54c64df38cbe274aeabb949690,1362500,300,457,21,10590
8a277aea59492d0c9fb9a0abfb934a0a4bc8d84b73002da0f10b9aadd828a2bb,722,34,20160824220014,1.54187094,42.5085439,-5.75,-87.5,0,0,3920382240bec00b45092f5aa201bc31ceb04f66b82edce3b109d76b567b781e,35626506,300,9090,21,2988
8a277aea59492d0c9fb9a0abfb934a0a4bc8d84b73002da0f10b9aadd828a2bb,722,34,20160824220016,1.54187094,42.5085439,-5.75,-87.5,0,0,3920382240bec00b45092f5aa201bc31ceb04f66b82edce3b109d76b567b781e,35626506,300,9090,21,2988
c79668d3928e7b0768e9d2806f916a7eab09ec0a375e787bc10b7b3123b41c43,213,3,20160824220037,1.53758664,42.5096816,-8.25,-72.5,0,0,,,300,502,21,10565
c79668d3928e7b0768e9d2806f916a7eab09ec0a375e787bc10b7b3123b41c43,213,3,20160824220039,1.53758664,42.5096816,-8.25,-72.5,0,0,,,300,502,21,10565
8c7806452cb6718306f313ba7b4af8fd6abc9d5f4e1655ffc528933dec1679db,213,3,20160824220044,1.53051671,42.5146134,-6.25,-91.5,0,0,,,300,9280,21,2988
8c7806452cb6718306f313ba7b4af8fd6abc9d5f4e1655ffc528933dec1679db,213,3,20160824220046,1.53032142,42.5147133,-6.25,-91.5,0,0,,,300,9280,21,2988
5c8523cf46ffd30eab0af41ccc3c6d48d5f268f0fb80f5036a21571a295fe884,214,7,20160824220016,1.66811971,42.5771407,-5.75,-92.5,0,0,315afe26077e682a76d52c16163c4609e3ece32210192a51b2cc1291f974baf5,35577107,300,132,23,10565
faaba8bf57548d72e22ef8ec997ac20769b758487fc267b6f072f4b5bdd84372,214,3,20160824220029,1.65686652,42.5827332,-6.25,-97.5,0,0,,,300,330,23,10565
1c3be4ec4077dde56aa87afe7cb9eef7ddf420ec9ed038d805d29654788a90d5,213,3,20160824220019,1.5879299,42.5396593,-10.25,-106.5,0,0,020bd0148a4823094abad6f25aa598c01c70515455e42646be985ed002ea929c,35584706,300,9060,23,2988
926fb9d556817761dd8ce907e2051ecff543b3e48ba9809b8cc6389ffaca2189,213,3,20160824220005,1.51927435,42.5078022,-4.25,-76.5,0,0,,,300,1175,21,10590
926fb9d556817761dd8ce907e2051ecff543b3e48ba9809b8cc6389ffaca2189,213,3,20160824220007,1.51958044,42.508243,-5.25,-68.5,0,0,,,300,1175,21,10590
926fb9d556817761dd8ce907e2051ecff543b3e48ba9809b8cc6389ffaca2189,213,3,20160824220009,1.51959339,42.5082481,-4.25,-73.5,0,0,,,300,1175,21,10590
926fb9d556817761dd8ce907e2051ecff543b3e48ba9809b8cc6389ffaca2189,213,3,20160824220011,1.51954441,42.5081808,-4.25,-73.5,0,0,,,300,1175,21,10590
4fb924730d867c5775c611e32f689700dee22716955baefd2fe0418a968fc1ec,213,3,20160824220046,1.53787502,42.5094012,-6.75,-76.5,0,0,,,300,502,21,10565
4fb924730d867c5775c611e32f689700dee22716955baefd2fe0418a968fc1ec,213,3,20160824220048,1.5378858,42.5094074,-6.75,-76.5,0,0,,,300,502,21,10565
f367cc9f0821b1fedd4c085543868f9f99f7e0e844efdb091b76176ee9107194,213,3,20160824220020,1.53106957,42.5081192,-6.75,-76.5,0,0,,,300,46,21,10590
938d8f373a189b6ace98a3e9dbaf5a058c74e517718bae8a1df3c6fc216514e2,214,3,20160824220055,1.51925406,42.5040554,-6.75,-94.5,0,0,,,300,31,21,10565
b387392dcf3c3039bcdf5e0f5f7c845dd3a1615001a1b7c0ad5999e0116c9b71,213,3,20160824220026,1.53114879,42.5086047,-5.75,-68.5,0,0,,,300,42,21,10565
b387392dcf3c3039bcdf5e0f5f7c845dd3a1615001a1b7c0ad5999e0116c9b71,213,3,20160824220028,1.53116307,42.5086163,-3.75,-67.5,0,0,,,300,42,21,10565
b387392dcf3c3039bcdf5e0f5f7c845dd3a1615001a1b7c0ad5999e0116c9b71,213,3,20160824220030,1.53116307,42.5086163,-3.75,-67.5,0,0,,,300,42,21,10565
b16d990b992ee75a7fbb8170b72063f408fe6572ab57857b365ac90ac6438dfa,214,1,20160824220101,1.64778596,42.5802579,-7.75,-100.5,0,0,,,300,170,23,10565
10559f29f7712667086c6453e97569b62009479e37d9dacbf8fff0f3498fff36,213,3,20160824220100,1.53290215,42.5075954,-9.75,-84.5,0,0,,,300,502,21,10565
10559f29f7712667086c6453e97569b62009479e37d9dacbf8fff0f3498fff36,213,3,20160824220102,1.53290215,42.5075954,-9.75,-84.5,0,0,,,300,502,21,10565
301c6e709dd0e6eb27b29e3a7f39864d076a0ffa42c935af777c32e65c08b987,213,3,20160824220007,1.52580938,42.5770297,-6.25,-91.5,0,0,,,300,370,22,10565
301c6e709dd0e6eb27b29e3a7f39864d076a0ffa42c935af777c32e65c08b987,213,3,20160824220009,1.52566443,42.5770666,-6.25,-91.5,0,0,,,300,370,22,10565
